,Unnamed: 0,DHSID_EA,cname,year,lat,lon,n_asset,asset_index,n_water,water_index,n_sanitation,sanitation_index,under5_mort,n_under5_mort,women_edu,women_bmi,n_women_edu,n_women_bmi,cluster_id,adm1fips,adm1dhs,urban
443,2339,AO-2015-7#-00000214,AO,2015,-16.431967,14.799341,25.0,-3.644120149654817,25.0,0.06,25.0,0.0,0.06666666666666665,36.0,0.08081632653061226,0.11450442337235799,21.0,,214,,16,R
444,2340,AO-2015-7#-00000215,AO,2015,-8.905893,13.211567,26.0,0.5065640017971952,26.0,0.75,26.0,0.5,0.23225806451612896,31.0,0.16594285714285717,0.11450442337235799,25.0,,215,,4,U
445,2341,AO-2015-7#-00000216,AO,2015,-13.550179,16.014597,26.0,-1.0684831111179618,26.0,0.6057692307692307,26.0,0.46153846153846156,0.0,38.0,0.30219780219780223,0.11450442337235799,26.0,,216,,15,R
446,2342,AO-2015-7#-00000217,AO,2015,-9.834119,14.826709,26.0,-2.479770591532866,26.0,0.23076923076923078,26.0,0.125,0.11428571428571427,21.0,0.06285714285714286,0.11450442337235799,16.0,,217,,6,R
447,2343,AO-2015-7#-00000218,AO,2015,-15.191882,12.154841,26.0,0.948463227498559,26.0,0.9903846153846154,26.0,0.375,0.24,30.0,0.3913364055299539,0.11450442337235799,31.0,,218,,14,U
448,2344,AO-2015-7#-00000219,AO,2015,-15.217429,12.131375,26.0,0.6132920539226167,26.0,0.7884615384615385,26.0,0.5576923076923077,0.08571428571428572,28.0,0.4,0.11450442337235799,22.0,,219,,14,U
449,2345,AO-2015-7#-00000220,AO,2015,-8.748448,15.825732,26.0,-3.622391517474155,26.0,0.028846153846153855,26.0,0.028846153846153855,0.0,28.0,0.07123809523809524,0.11450442337235799,15.0,,220,,7,R
450,2346,AO-2015-7#-00000221,AO,2015,-17.00246,16.224901,26.0,-3.1844232066266,26.0,0.23076923076923078,26.0,0.0,0.0,32.0,0.007542857142857143,0.11450442337235799,25.0,,221,,16,R
451,2347,AO-2015-7#-00000222,AO,2015,-11.899668,22.91323,26.0,-1.6018532063471596,26.0,0.34615384615384615,26.0,0.5,0.0,18.0,0.15899159663865547,0.11450442337235799,17.0,,222,,12,U
452,2348,AO-2015-7#-00000223,AO,2015,-8.679251,13.444547,26.0,2.789613559429266,26.0,0.75,26.0,1.0,0.0,27.0,0.40275132275132275,0.11450442337235799,27.0,,223,,18,U
453,2349,AO-2015-7#-00000224,AO,2015,-8.702282,13.449153,26.0,3.2220268715063285,26.0,0.9903846153846154,26.0,1.0,0.0,15.0,0.5357823129251701,0.11450442337235799,21.0,,224,,18,U
454,2350,AO-2015-7#-00000225,AO,2015,-12.100308,15.252124,26.0,-2.176345885977902,26.0,0.028846153846153855,26.0,0.6346153846153846,0.08275862068965516,29.0,0.03492063492063492,0.11450442337235799,18.0,,225,,10,R
455,2351,AO-2015-7#-00000226,AO,2015,-8.84601,13.232315,22.0,2.907217161750933,22.0,1.0,22.0,0.9659090909090908,0.0,17.0,0.7686530612244897,0.11450442337235799,35.0,,226,,4,U
456,2352,AO-2015-7#-00000227,AO,2015,-14.65584,17.760534,26.0,-3.274611782831373,26.0,0.20192307692307698,26.0,0.0,0.09999999999999998,24.0,0.037714285714285714,0.11450442337235799,20.0,,227,,13,R
457,2353,AO-2015-7#-00000228,AO,2015,-7.601551,15.208601,26.0,-1.9012286765730395,26.0,0.47115384615384615,26.0,0.33653846153846156,0.0,19.0,0.1922689075630252,0.11450442337235799,17.0,,228,,3,R
458,2354,AO-2015-7#-00000229,AO,2015,-12.401092,13.577186,26.0,1.4504270650860005,26.0,0.6442307692307693,26.0,0.7692307692307692,0.0,37.0,0.352,0.11450442337235799,35.0,,229,,9,U
459,2355,AO-2015-7#-00000230,AO,2015,-9.556523,16.342302,26.0,1.0811803252538394,26.0,0.9230769230769231,26.0,0.7115384615384616,0.06666666666666665,36.0,0.25142857142857145,0.11450442337235799,29.0,,230,,7,U
460,2356,AO-2015-7#-00000231,AO,2015,-9.335639,14.930198,26.0,-2.0735751032862253,26.0,0.75,26.0,0.125,0.047188895649434695,,0.25142857142857145,0.11450442337235799,5.0,,231,,5,R
461,2357,AO-2015-7#-00000232,AO,2015,-11.133521,14.920621,26.0,-2.132223167224861,26.0,0.5192307692307693,26.0,0.16346153846153838,0.10909090909090909,22.0,0.0838095238095238,0.11450442337235799,15.0,,232,,6,R
462,2358,AO-2015-7#-00000233,AO,2015,-14.746594,13.716287,26.0,-3.025369571564958,26.0,0.17307692307692307,26.0,0.0,0.07272727272727272,33.0,0.09670329670329669,0.11450442337235799,26.0,,233,,15,R
463,2359,AO-2015-7#-00000234,AO,2015,-17.984013,20.775295,26.0,-0.2636459668754166,26.0,0.8942307692307692,26.0,0.3653846153846154,0.10909090909090909,22.0,0.2922857142857143,0.11450442337235799,20.0,,234,,13,U
464,2360,AO-2015-7#-00000235,AO,2015,-12.490435,14.578187,21.0,-3.6103389760668256,21.0,0.0357142857142857,21.0,0.02380952380952378,0.0,15.0,0.06285714285714286,0.11450442337235799,15.0,,235,,9,R
465,2361,AO-2015-7#-00000236,AO,2015,-9.177717,15.239061,26.0,-2.792006661920518,26.0,0.3173076923076923,26.0,0.16346153846153838,0.0,13.0,0.16063492063492066,0.11450442337235799,9.0,,236,,5,R
466,2362,AO-2015-7#-00000237,AO,2015,-14.732893,14.075071,26.0,-3.591734800912581,26.0,0.05769230769230771,26.0,0.0,0.13714285714285712,35.0,0.07915343915343916,0.11450442337235799,27.0,,237,,15,R
467,2363,AO-2015-7#-00000238,AO,2015,-11.147339,14.43988,25.0,-2.330192010333025,25.0,0.18,25.0,0.33999999999999997,0.09230769230769231,26.0,0.23571428571428574,0.11450442337235799,20.0,,238,,6,R
468,2364,AO-2015-7#-00000239,AO,2015,-10.736612,13.758538,26.0,2.662866347682592,26.0,0.8846153846153846,26.0,0.8557692307692308,0.0,18.0,0.5694117647058824,0.11450442337235799,34.0,,239,,6,U
469,2365,AO-2015-7#-00000240,AO,2015,-5.554035,12.257094,24.0,2.999400467488144,24.0,1.0,24.0,0.9791666666666667,0.0,10.0,0.6267226890756303,0.11450442337235799,34.0,,240,,1,U
470,2366,AO-2015-7#-00000241,AO,2015,-9.668645,20.39878,26.0,2.088268959024744,26.0,1.0,26.0,0.5961538461538461,0.0,33.0,0.446734693877551,0.11450442337235799,28.0,,241,,17,U
471,2367,AO-2015-7#-00000242,AO,2015,-12.386492,16.93995,26.0,2.341465063674691,26.0,0.9711538461538463,26.0,0.7980769230769231,0.0,28.0,0.5046530612244898,0.11450442337235799,35.0,,242,,11,U
472,2368,AO-2015-7#-00000243,AO,2015,-9.552646,16.331425,26.0,0.5442743019449969,26.0,0.7596153846153846,26.0,0.701923076923077,0.0,51.0,0.16091428571428573,0.11450442337235799,25.0,,243,,7,U
473,2369,AO-2015-7#-00000244,AO,2015,-6.290605,14.242603,26.0,0.736723889399568,26.0,0.7980769230769231,26.0,0.8461538461538463,0.0,29.0,0.32248447204968944,0.11450442337235799,23.0,,244,,2,U
474,2370,AO-2015-7#-00000245,AO,2015,-15.814231,11.839615,26.0,2.705353243418401,26.0,1.0,26.0,0.8173076923076923,0.0,17.0,0.6469047619047619,0.11450442337235799,24.0,,245,,14,U
475,2371,AO-2015-7#-00000246,AO,2015,-9.286521,14.919765,26.0,-0.392869055154029,26.0,0.8942307692307692,26.0,0.5096153846153846,0.17777777777777778,27.0,0.20952380952380953,0.11450442337235799,24.0,,246,,5,U
476,2372,AO-2015-7#-00000247,AO,2015,-8.884638,13.256952,24.0,2.399702697193337,24.0,0.5625,24.0,0.9791666666666667,0.0,14.0,0.49354497354497356,0.11450442337235799,27.0,,247,,4,U
477,2373,AO-2015-7#-00000248,AO,2015,-13.818763,14.672862,26.0,0.2768029054982679,26.0,0.75,26.0,0.5961538461538461,0.0,31.0,0.38923076923076927,0.11450442337235799,26.0,,248,,15,U
478,2374,AO-2015-7#-00000249,AO,2015,-12.151271,17.011972,26.0,-2.3415333033304484,26.0,0.40384615384615385,26.0,0.28846153846153844,0.06153846153846153,39.0,0.14666666666666667,0.11450442337235799,18.0,,249,,11,R
479,2375,AO-2015-7#-00000250,AO,2015,-12.244322,15.570531,26.0,0.6485822721845405,26.0,0.9807692307692308,26.0,0.8365384615384615,0.07058823529411765,34.0,0.3846857142857143,0.11450442337235799,25.0,,250,,10,U
480,2376,AO-2015-7#-00000251,AO,2015,-5.583285,12.179857,26.0,2.6841501371256267,26.0,0.9326923076923077,26.0,0.8461538461538463,0.08,30.0,0.4467953667953668,0.11450442337235799,37.0,,251,,1,U
481,2377,AO-2015-7#-00000252,AO,2015,-8.103137,20.84983,26.0,-1.0909994590956296,26.0,0.20192307692307698,26.0,0.4807692307692307,0.0,12.0,0.30642857142857144,0.11450442337235799,16.0,,252,,8,R
482,2378,AO-2015-7#-00000253,AO,2015,-6.194852,12.377163,26.0,2.773372691672138,26.0,1.0,26.0,0.9134615384615385,0.0,22.0,0.44202764976958525,0.11450442337235799,31.0,,253,,2,U
483,2379,AO-2015-7#-00000254,AO,2015,-9.661695,20.402313,26.0,1.558126306059291,26.0,0.9903846153846154,26.0,0.5865384615384616,0.12,40.0,0.4085714285714286,0.11450442337235799,28.0,,254,,17,U
484,2380,AO-2015-7#-00000255,AO,2015,-12.37842,13.58616,26.0,2.4008613976205813,26.0,0.9807692307692308,26.0,0.8557692307692308,0.0,37.0,0.42095238095238097,0.11450442337235799,33.0,,255,,9,U
485,2381,AO-2015-7#-00000256,AO,2015,-14.884396,13.514675,26.0,1.3533228123409755,26.0,0.75,26.0,0.9134615384615385,0.1894736842105263,38.0,0.2997802197802198,0.11450442337235799,26.0,,256,,15,U
486,2382,AO-2015-7#-00000257,AO,2015,-12.902993,15.255636,26.0,0.0067552091308885,26.0,0.75,26.0,0.7115384615384616,0.11428571428571427,42.0,0.3142857142857143,0.11450442337235799,23.0,,257,,10,U
487,2383,AO-2015-7#-00000258,AO,2015,-7.624652,15.023038,26.0,0.8456477044784811,26.0,0.7307692307692307,26.0,0.7692307692307692,0.08571428571428572,28.0,0.37714285714285717,0.11450442337235799,26.0,,258,,3,U
488,2384,AO-2015-7#-00000259,AO,2015,-6.156192,12.380267,26.0,2.2232657805710514,26.0,0.7788461538461537,26.0,0.9230769230769231,0.0,34.0,0.4248275862068966,0.11450442337235799,29.0,,259,,2,U
489,2385,AO-2015-7#-00000260,AO,2015,-12.589898,13.38909,26.0,2.399359995167015,26.0,1.0,26.0,0.8653846153846154,0.11428571428571427,21.0,0.36666666666666664,0.11450442337235799,24.0,,260,,9,U
490,2386,AO-2015-7#-00000261,AO,2015,-14.684206,17.696709,26.0,-0.166821422138023,26.0,0.75,26.0,0.5576923076923077,0.08571428571428572,28.0,0.25142857142857145,0.11450442337235799,22.0,,261,,13,U
491,2387,AO-2015-7#-00000262,AO,2015,-8.884093,13.197658,26.0,2.3377175729470814,26.0,0.8076923076923077,26.0,0.8557692307692308,0.09999999999999998,24.0,0.44,0.11450442337235799,21.0,,262,,4,U
492,2388,AO-2015-7#-00000263,AO,2015,-12.776091,15.750252,26.0,1.8751941989139864,26.0,0.9807692307692308,26.0,0.7115384615384616,0.06857142857142856,35.0,0.37956043956043956,0.11450442337235799,26.0,,263,,10,U
493,2389,AO-2015-7#-00000264,AO,2015,-12.789576,15.735143,23.0,2.891066692651226,23.0,0.9673913043478262,23.0,0.9021739130434783,0.0,33.0,0.5512087912087913,0.11450442337235799,26.0,,264,,10,U
494,2390,AO-2015-7#-00000265,AO,2015,-11.787877,19.898533,26.0,2.306222251212097,26.0,0.7980769230769231,26.0,0.8942307692307692,0.0,15.0,0.55,0.11450442337235799,24.0,,265,,12,U
495,2391,AO-2015-7#-00000266,AO,2015,-8.759273,13.407792,26.0,1.7408582087796936,26.0,0.7692307692307692,26.0,0.6057692307692307,0.058536585365853655,41.0,0.3485714285714286,0.11450442337235799,33.0,,266,,4,U
496,2392,AO-2015-7#-00000267,AO,2015,-8.924989,13.332303,26.0,2.326997697097075,26.0,0.7403846153846154,26.0,0.9711538461538463,0.0,23.0,0.5787192118226603,0.11450442337235799,29.0,,267,,4,U
497,2393,AO-2015-7#-00000268,AO,2015,-11.564515,19.969816,26.0,-3.250536107424926,26.0,0.0,26.0,0.1923076923076923,0.08888888888888889,27.0,0.05028571428571429,0.11450442337235799,15.0,,268,,12,R
498,2394,AO-2015-7#-00000269,AO,2015,-6.682383,15.780581,26.0,-2.8755417374425427,26.0,0.17307692307692307,26.0,0.2211538461538462,0.0,30.0,0.14887218045112782,0.11450442337235799,19.0,,269,,3,R
499,2395,AO-2015-7#-00000270,AO,2015,-6.483018,12.740917,26.0,-1.377580400682793,26.0,0.6057692307692307,26.0,0.21153846153846162,0.0,23.0,0.2592857142857143,0.11450442337235799,16.0,,270,,2,R
500,2396,AO-2015-7#-00000271,AO,2015,-8.838489,13.312723,26.0,2.442867089572424,26.0,0.9423076923076923,26.0,0.8461538461538463,0.0,35.0,0.35546798029556653,0.11450442337235799,29.0,,271,,4,U
501,2397,AO-2015-7#-00000272,AO,2015,-8.35536,15.290673,26.0,-3.509918737872153,26.0,0.0,26.0,0.0,0.3,24.0,0.054476190476190484,0.11450442337235799,15.0,,272,,5,R
502,2398,AO-2015-7#-00000273,AO,2015,-8.201536,15.379319,26.0,-0.3674891987055864,26.0,0.9807692307692308,26.0,0.5384615384615384,0.0,23.0,0.2484353741496599,0.11450442337235799,21.0,,273,,5,U
503,2399,AO-2015-7#-00000274,AO,2015,-16.53083,15.498526,25.0,-3.267281862335414,25.0,0.21000000000000002,25.0,0.0,0.2666666666666666,36.0,0.08081632653061226,0.11450442337235799,28.0,,274,,16,R
504,2400,AO-2015-7#-00000275,AO,2015,-12.764324,15.716719,26.0,1.3135472762060432,26.0,0.7692307692307692,26.0,0.653846153846154,0.0,22.0,0.4359447004608295,0.11450442337235799,31.0,,275,,10,U
505,2401,AO-2015-7#-00000276,AO,2015,-8.777815,18.011171,26.0,-2.389368105987228,26.0,0.009615384615384581,26.0,0.4903846153846154,0.0,41.0,0.04919254658385094,0.11450442337235799,23.0,,276,,8,U
506,2402,AO-2015-7#-00000277,AO,2015,-8.631716,17.59608,26.0,-1.9259019633818624,26.0,0.6634615384615384,26.0,0.20192307692307698,0.2571428571428571,28.0,0.08571428571428572,0.11450442337235799,22.0,,277,,8,R
507,2403,AO-2015-7#-00000278,AO,2015,-9.544321,16.352571,26.0,2.592247532506052,26.0,1.0,26.0,0.8846153846153846,0.0,25.0,0.43133004926108376,0.11450442337235799,29.0,,278,,7,U
508,2404,AO-2015-7#-00000279,AO,2015,-6.87962,12.78941,26.0,-2.0966661216271425,26.0,0.34615384615384615,26.0,0.14423076923076922,0.0,23.0,0.32,0.11450442337235799,11.0,,279,,2,R
509,2405,AO-2015-7#-00000280,AO,2015,-5.561586,12.178046,26.0,3.031737541835846,26.0,1.0,26.0,0.9134615384615385,0.0,19.0,0.5828571428571429,0.11450442337235799,22.0,,280,,1,U
510,2406,AO-2015-7#-00000281,AO,2015,-8.18731,15.370707,26.0,-0.9696718295715892,26.0,0.6826923076923077,26.0,0.4423076923076923,0.17777777777777778,27.0,0.17547619047619048,0.11450442337235799,24.0,,281,,5,U
511,2407,AO-2015-7#-00000282,AO,2015,-5.558469,12.188053,26.0,2.784813408508778,26.0,0.9615384615384615,26.0,0.8846153846153846,0.0,16.0,0.602857142857143,0.11450442337235799,22.0,,282,,1,U
512,2408,AO-2015-7#-00000283,AO,2015,-8.506762,14.590192,26.0,-1.5226617934067874,26.0,0.28846153846153844,26.0,0.3653846153846154,0.0,21.0,0.3561904761904762,0.11450442337235799,18.0,,283,,18,U
513,2409,AO-2015-7#-00000284,AO,2015,-6.1178,15.705339,26.0,-3.1228874571830034,26.0,0.2596153846153846,26.0,0.09615384615384615,0.0,39.0,0.010476190476190472,0.11450442337235799,18.0,,284,,3,R
514,2410,AO-2015-7#-00000285,AO,2015,-9.636136,20.402054,26.0,-2.060948752177968,26.0,0.28846153846153844,26.0,0.3173076923076923,0.0,26.0,0.1326984126984127,0.11450442337235799,18.0,,285,,17,U
515,2411,AO-2015-7#-00000286,AO,2015,-11.788727,19.916286,26.0,-1.0838159627501784,26.0,0.75,26.0,0.32692307692307687,0.0,32.0,0.2914285714285715,0.11450442337235799,22.0,,286,,12,U
516,2412,AO-2015-7#-00000287,AO,2015,-11.681726,15.706837,26.0,-1.913416907965498,26.0,0.11538461538461542,26.0,0.653846153846154,0.06153846153846153,39.0,0.17490683229813664,0.11450442337235799,23.0,,287,,10,R
517,2413,AO-2015-7#-00000288,AO,2015,-11.7862,23.046991,26.0,-2.5354768404205834,26.0,0.375,26.0,0.2596153846153846,0.0,23.0,0.04631578947368421,0.11450442337235799,19.0,,288,,12,R
518,2414,AO-2015-7#-00000289,AO,2015,-9.187707,14.019221,25.0,-2.1830993626839232,25.0,0.77,25.0,0.09000000000000002,0.0,26.0,0.05028571428571429,0.11450442337235799,15.0,,289,,4,R
519,2415,AO-2015-7#-00000290,AO,2015,-11.34572,17.279818,26.0,-3.669235613913386,26.0,0.05769230769230771,26.0,0.009615384615384581,0.08275862068965516,29.0,0.026466165413533832,0.11450442337235799,19.0,,290,,11,R
520,2416,AO-2015-7#-00000291,AO,2015,-10.671992,22.191444,26.0,-3.1440853750448707,26.0,0.08653846153846162,26.0,0.1923076923076923,0.0,26.0,0.07682539682539684,0.11450442337235799,18.0,,291,,12,R
521,2417,AO-2015-7#-00000292,AO,2015,-14.981837,14.355599,26.0,-2.6393613040708432,26.0,0.6346153846153846,26.0,0.0,0.0,39.0,0.058666666666666666,0.11450442337235799,30.0,,292,,15,R
522,2418,AO-2015-7#-00000293,AO,2015,-15.213961,12.124705,26.0,2.48729546850251,26.0,0.9134615384615385,26.0,0.8269230769230771,0.11428571428571427,21.0,0.6420408163265307,0.11450442337235799,28.0,,293,,14,U
523,2419,AO-2015-7#-00000294,AO,2015,-8.926088,13.235646,26.0,2.536168944315836,26.0,0.75,26.0,1.0,0.0,28.0,0.5104,0.11450442337235799,25.0,,294,,4,U
524,2420,AO-2015-7#-00000295,AO,2015,-11.761382,14.727963,26.0,-3.744027588485559,26.0,0.0,26.0,0.0,0.0,39.0,0.08198757763975155,0.11450442337235799,23.0,,295,,6,R
525,2421,AO-2015-7#-00000296,AO,2015,-12.173636,17.473934,26.0,-2.5982651090234525,26.0,0.4903846153846154,26.0,0.14423076923076922,0.0,29.0,0.11374149659863944,0.11450442337235799,21.0,,296,,11,R
526,2422,AO-2015-7#-00000297,AO,2015,-5.41625,12.479726,26.0,-0.6807283267872064,26.0,0.7211538461538461,26.0,0.3173076923076923,0.09230769230769231,26.0,0.21590062111801245,0.11450442337235799,23.0,,297,,1,R
527,2423,AO-2015-7#-00000298,AO,2015,-17.37098,15.872234,26.0,0.8773237708757065,26.0,0.653846153846154,26.0,0.5576923076923077,0.06666666666666665,36.0,0.36960000000000004,0.11450442337235799,25.0,,298,,16,R
528,2424,AO-2015-7#-00000299,AO,2015,-16.492413,15.108074,26.0,-3.6948594653770894,26.0,0.0,26.0,0.0,0.0,26.0,0.022,0.11450442337235799,20.0,,299,,16,R
529,2425,AO-2015-7#-00000300,AO,2015,-11.588237,20.723549,26.0,-2.3074939094555185,26.0,0.28846153846153844,26.0,0.375,0.0,20.0,0.011428571428571429,0.11450442337235799,11.0,,300,,12,R
530,2426,AO-2015-7#-00000301,AO,2015,-7.620949,15.060354,26.0,0.922280862372924,26.0,0.6153846153846154,26.0,0.8269230769230771,0.0,32.0,0.40691729323308273,0.11450442337235799,38.0,,301,,3,U
531,2427,AO-2015-7#-00000302,AO,2015,-12.403908,16.916294,26.0,-0.3239825387318422,26.0,0.75,26.0,0.4807692307692307,0.09999999999999998,24.0,0.20603174603174604,0.11450442337235799,18.0,,302,,11,U
532,2428,AO-2015-7#-00000303,AO,2015,-8.943728,13.167671,26.0,0.9773686575990044,26.0,0.9230769230769231,26.0,0.5480769230769231,0.0,27.0,0.37931034482758624,0.11450442337235799,29.0,,303,,4,U
533,2429,AO-2015-7#-00000304,AO,2015,-8.995648,13.408029,26.0,2.312708149621176,26.0,0.7692307692307692,26.0,0.9038461538461537,0.0,21.0,0.6230252100840336,0.11450442337235799,34.0,,304,,4,U
534,2430,AO-2015-7#-00000305,AO,2015,-14.676915,17.720213,26.0,-0.4717133536547011,26.0,0.75,26.0,0.5288461538461539,0.0,22.0,0.12571428571428572,0.11450442337235799,18.0,,305,,13,U
535,2431,AO-2015-7#-00000306,AO,2015,-10.587051,14.519818,25.0,-2.980241452224153,25.0,0.42000000000000004,25.0,0.010000000000000009,0.0,23.0,0.049624060150375945,0.11450442337235799,19.0,,306,,6,R
536,2432,AO-2015-7#-00000307,AO,2015,-9.039109,14.696982,26.0,-3.260909567617064,26.0,0.08653846153846162,26.0,0.10576923076923078,0.08571428571428572,28.0,0.11314285714285716,0.11450442337235799,15.0,,307,,5,R
537,2433,AO-2015-7#-00000308,AO,2015,-8.838518,13.299758,26.0,2.727365761910542,26.0,0.8846153846153846,26.0,0.8461538461538463,0.0,26.0,0.5160132890365449,0.11450442337235799,43.0,,308,,4,U
538,2434,AO-2015-7#-00000309,AO,2015,-11.333579,16.872665,26.0,-3.3448496014551146,26.0,0.028846153846153855,26.0,0.15384615384615385,0.14545454545454545,33.0,0.04919254658385094,0.11450442337235799,23.0,,309,,11,R
539,2435,AO-2015-7#-00000310,AO,2015,-11.088295,20.675661,26.0,-2.201569946652826,26.0,0.11538461538461542,26.0,0.33653846153846156,0.05454545454545454,44.0,0.08703296703296703,0.11450442337235799,26.0,,310,,17,R
540,2436,AO-2015-7#-00000311,AO,2015,-8.888359,13.351783,26.0,2.0613055568822305,26.0,0.5576923076923077,26.0,0.875,0.0,28.0,0.4421674876847291,0.11450442337235799,29.0,,311,,4,U
541,2437,AO-2015-7#-00000312,AO,2015,-5.559894,12.23882,26.0,1.447614058818809,26.0,0.7596153846153846,26.0,0.5673076923076923,0.10909090909090909,22.0,0.4085714285714286,0.11450442337235799,24.0,,312,,1,U
542,2438,AO-2015-7#-00000313,AO,2015,-8.390212,13.615746,26.0,1.162023328356064,26.0,0.6923076923076923,26.0,0.5769230769230769,0.0,27.0,0.26796992481203014,0.11450442337235799,19.0,,313,,18,R
543,2439,AO-2015-7#-00000314,AO,2015,-8.52747,17.819008,26.0,-3.284300970066925,26.0,0.06730769230769229,26.0,0.125,0.08275862068965516,29.0,0.02,0.11450442337235799,22.0,,314,,8,R
544,2440,AO-2015-7#-00000315,AO,2015,-7.861994,13.114573,26.0,0.6979168824699903,26.0,0.8269230769230771,26.0,0.4326923076923077,0.1263157894736842,19.0,0.40632653061224494,0.11450442337235799,28.0,,315,,18,U
545,2441,AO-2015-7#-00000316,AO,2015,-17.330894,16.04701,26.0,-2.6083901120760844,26.0,0.3173076923076923,26.0,0.03846153846153838,0.1263157894736842,38.0,0.30351020408163265,0.11450442337235799,35.0,,316,,16,R
546,2442,AO-2015-7#-00000317,AO,2015,-7.764591,15.27465,26.0,-1.9124640110470144,26.0,0.1826923076923077,26.0,0.5576923076923077,0.08275862068965516,29.0,0.23229813664596277,0.11450442337235799,23.0,,317,,3,U
547,2443,AO-2015-7#-00000318,AO,2015,-13.980713,12.441555,26.0,-2.917820598876234,26.0,0.41346153846153844,26.0,0.0,0.0,22.0,0.12571428571428572,0.11450442337235799,11.0,,318,,14,R
548,2444,AO-2015-7#-00000319,AO,2015,-7.523134,16.523396,26.0,-3.496782248738697,26.0,0.0,26.0,0.05769230769230771,0.2526315789473684,19.0,0.036666666666666674,0.11450442337235799,12.0,,319,,7,R
549,2445,AO-2015-7#-00000320,AO,2015,-12.468289,16.179789,26.0,-2.3577071950173005,26.0,0.3173076923076923,26.0,0.3076923076923077,0.0,32.0,0.12844720496894413,0.11450442337235799,23.0,,320,,10,R
550,2446,AO-2015-7#-00000321,AO,2015,-8.434664,18.647106,26.0,-1.0448867869882497,26.0,0.05769230769230771,26.0,0.7692307692307692,0.0,47.0,0.243047619047619,0.11450442337235799,30.0,,321,,8,U
551,2447,AO-2015-7#-00000322,AO,2015,-12.36252,16.941282,26.0,-0.1399221513839828,26.0,0.7692307692307692,26.0,0.47115384615384615,0.0,28.0,0.2634013605442177,0.11450442337235799,21.0,,322,,11,U
552,2448,AO-2015-7#-00000323,AO,2015,-9.994641,20.259192,26.0,-3.5587654570663463,26.0,0.0,26.0,0.07692307692307693,0.096,25.0,0.04609523809523809,0.11450442337235799,15.0,,323,,17,R
553,2449,AO-2015-7#-00000324,AO,2015,-15.113606,13.381176,26.0,-3.0887105560560824,26.0,0.0,26.0,0.0,0.0,38.0,0.23109243697478993,0.11450442337235799,34.0,,324,,15,R
554,2450,AO-2015-7#-00000325,AO,2015,-9.49385,14.362298,26.0,-2.535390191090908,26.0,0.375,26.0,0.07692307692307693,0.21818181818181817,22.0,0.14420168067226893,0.11450442337235799,17.0,,325,,5,R
555,2451,AO-2015-7#-00000326,AO,2015,-7.994098,14.420852,26.0,-3.154958200542718,26.0,0.0,26.0,0.2211538461538462,0.0,20.0,0.11142857142857143,0.11450442337235799,22.0,,326,,18,R
556,2452,AO-2015-7#-00000327,AO,2015,-6.921938,16.388,26.0,-2.2410879329357027,26.0,0.11538461538461542,26.0,0.4326923076923077,0.0,36.0,0.22419047619047622,0.11450442337235799,30.0,,327,,3,R
557,2453,AO-2015-7#-00000328,AO,2015,-9.790881,16.394363,26.0,-0.4904600480376547,26.0,0.7596153846153846,26.0,0.5480769230769231,0.17777777777777778,27.0,0.11942857142857143,0.11450442337235799,20.0,,328,,7,R
558,2454,AO-2015-7#-00000329,AO,2015,-10.765318,15.312279,26.0,-3.5525036252414943,26.0,0.05769230769230771,26.0,0.019230769230769218,0.0,17.0,0.02693877551020408,0.11450442337235799,14.0,,329,,6,R
559,2455,AO-2015-7#-00000330,AO,2015,-16.309374,14.387039,26.0,-3.693364279852221,26.0,0.0,26.0,0.0,0.0,29.0,0.1785142857142857,0.11450442337235799,25.0,,330,,16,R
560,2456,AO-2015-7#-00000331,AO,2015,-8.78074,13.358384,26.0,2.6446272463445744,26.0,0.8557692307692308,26.0,0.9038461538461537,0.384,25.0,0.5725096525096526,0.11450442337235799,37.0,,331,,4,U
561,2457,AO-2015-7#-00000332,AO,2015,-11.501615,16.685102,26.0,-0.5813884942324679,26.0,0.46153846153846156,26.0,0.5865384615384616,0.0,28.0,0.19596638655462184,0.11450442337235799,17.0,,332,,11,U
562,2458,AO-2015-7#-00000333,AO,2015,-8.898778,13.258554,26.0,2.8422759880117523,26.0,0.9326923076923077,26.0,0.9903846153846154,0.0,11.0,0.8014285714285715,0.11450442337235799,20.0,,333,,4,U
563,2459,AO-2015-7#-00000334,AO,2015,-14.894492,15.083481,26.0,1.1447916108878384,26.0,0.875,26.0,0.5769230769230769,0.0,21.0,0.4375824175824176,0.11450442337235799,26.0,,334,,15,U
564,2460,AO-2015-7#-00000335,AO,2015,-9.150102,14.7587,26.0,1.2120040882204537,26.0,0.9230769230769231,26.0,0.7596153846153846,0.0,21.0,0.44,0.11450442337235799,21.0,,335,,5,U
565,2461,AO-2015-7#-00000337,AO,2015,-15.381535,17.649757,26.0,-3.766456313954814,26.0,0.0,26.0,0.0,0.0,19.0,0.03142857142857143,0.11450442337235799,16.0,,337,,13,R
566,2462,AO-2015-7#-00000338,AO,2015,-5.572842,12.212001,26.0,1.7066091485017172,26.0,0.8173076923076923,26.0,0.5769230769230769,0.0,33.0,0.30730158730158735,0.11450442337235799,27.0,,338,,1,U
567,2463,AO-2015-7#-00000339,AO,2015,-14.93925,13.555787,26.0,0.9117600558398218,26.0,0.7884615384615385,26.0,0.75,0.0,31.0,0.35954285714285716,0.11450442337235799,25.0,,339,,15,U
